fips,feat,event_name,event_date,event_date_centered,target_before,target_diff_actual,target_diff_expected,intervention_effect,intervention_percent,neighbor_count,matched_diff_avg,matched_diff_std,change_in_stddevs,significant,cfips,mmwr_week,pblack,pfem,p65old,phisp,unemployment_rate_2018,ses,year,time,nw_var_2019,svar,lnurban,repvshare,ses3,anx_z,dep_z,ang_z
20177,Anxiety,First Covid Death,2020-03-28,2020-03-22,0.4867151188891515,0.13387282318139676,0.5428951198684866,0.07769282220206164,14.31,2,0.05618000097933509,0.03428599393228002,0.517588112289939,True,20177,4.0,11.050317764282227,51.60249328613281,7.9046196937561035,11.590275764465332,3.5,0.7534758448600769,2019.5047619047618,0.9965776889629308,0.14156930148601532,-0.8796147704124451,1.9535651206970215,47.21505355834961,3,-0.18247692340408408,-0.10067227773854809,-0.20009840840606818
20177,Depression,First Covid Death,2020-03-28,2020-03-22,0.4379335064571148,0.2765998141875998,0.6451161592858944,0.06941716135882026,10.76,2,0.20718265282877954,0.061206841760631375,1.4502551729612427,False,20177,4.0,11.050317764282227,51.60249328613281,7.9046196937561035,11.590275764465332,3.5,0.7534758448600769,2019.5047619047618,0.9965776889629308,0.14156930148601532,-0.8796147704124451,1.9535651206970215,47.21505355834961,3,-0.18247692340408408,-0.10067227773854809,-0.20009840840606818
12033,Anxiety,First Covid Death,2020-04-04,2020-03-29,0.2867966285965142,0.06228196956986359,0.2540618650365471,0.09501673312983072,37.4,5,-0.032734763559967114,0.07185962300888338,0.704601890276173,False,12033,43.0,24.497095108032227,50.41068649291992,7.684310436248779,5.212626934051514,3.5,0.25104033946990967,2019.5047619047618,0.9965776889629308,0.28073054552078247,-2.181143045425415,2.0173003673553467,56.74289321899414,2,0.005802207396343528,0.07331797256511415,0.05222029800352175
12033,Depression,First Covid Death,2020-04-04,2020-03-29,0.2064910044470694,0.19350205225233172,0.24253838861175364,0.15745466808764746,64.92,5,0.03604738416468424,0.0620564874822455,1.6248719015019595,True,12033,43.0,24.497095108032227,50.41068649291992,7.684310436248779,5.212626934051514,3.5,0.25104033946990967,2019.5047619047618,0.9965776889629308,0.28073054552078247,-2.181143045425415,2.0173003673553467,56.74289321899414,2,0.005802207396343528,0.07331797256511415,0.05222029800352175
25025,Anxiety,First Covid Death,2020-03-20,2020-03-15,0.21613001841312018,0.6854582466370609,0.613056382235833,0.28853188281434805,47.06,8,0.3969263638227128,0.23321945631665741,2.688996629289933,False,25025,50.0,26.83545684814453,51.71129608154297,5.5070953369140625,21.525598526000977,3.0,0.5503801107406616,2019.5047619047618,0.9965776889629308,0.03323696553707123,-0.4861149191856384,4.938650608062744,17.380203247070312,3,-0.0845422682300393,-0.034816225001677165,-0.22416297726976198
25025,Depression,First Covid Death,2020-03-20,2020-03-15,0.1225127674475109,0.5716393675180919,0.542124306014638,0.15202782895096478,28.04,8,0.4196115385671271,0.15728194211191213,2.276573580898338,False,25025,50.0,26.83545684814453,51.71129608154297,5.5070953369140625,21.525598526000977,3.0,0.5503801107406616,2019.5047619047618,0.9965776889629308,0.03323696553707123,-0.4861149191856384,4.938650608062744,17.380203247070312,3,-0.0845422682300393,-0.034816225001677165,-0.22416297726976198
25009,Anxiety,First Covid Death,2020-03-23,2020-03-22,0.35950858209361725,0.2610417312509874,0.49325922780875037,0.12729108553585428,25.81,4,0.13375064571513312,0.06673497996169989,0.7065274482421424,False,25009,45.0,7.702126502990723,51.89115905761719,7.658560752868652,18.642322540283203,3.3999999999999964,1.0111671686172485,2019.5047619047618,0.9965776889629308,0.1688895970582962,0.20762203633785248,3.010512113571167,34.111480712890625,3,-0.044373979419469835,0.022923491061443375,-0.12901494754478335
25009,Depression,First Covid Death,2020-03-23,2020-03-22,0.3371577528560266,0.32392945940719814,0.7053558013751087,-0.044268589111883916,-6.28,4,0.3681980485190821,0.08462170797502298,-0.41573561955886384,False,25009,45.0,7.702126502990723,51.89115905761719,7.658560752868652,18.642322540283203,3.3999999999999964,1.0111671686172485,2019.5047619047618,0.9965776889629308,0.1688895970582962,0.20762203633785248,3.010512113571167,34.111480712890625,3,-0.044373979419469835,0.022923491061443375,-0.12901494754478335
13063,Anxiety,First Covid Death,2020-03-22,2020-03-15,0.32700886140015073,0.16613810242364702,0.4265069057063199,0.06664005811747786,15.62,8,0.09949804430616917,0.2624911667520781,0.3162648840034862,False,13063,48.0,71.06220245361328,52.609764099121094,3.903810977935791,13.295695304870605,4.8999999999999915,-0.23189198970794678,2019.5047619047618,0.9965776889629308,0.18195374310016632,-1.1287105083465576,3.715435743331909,14.075517654418945,1,-0.010914032662376052,0.019125470720852415,0.19385303378637347
13063,Depression,First Covid Death,2020-03-22,2020-03-15,0.10834371336261366,0.352404710804498,0.436712285701968,0.02403613846514363,5.5,8,0.32836857233935435,0.18596068399787455,0.10756391740723607,False,13063,48.0,71.06220245361328,52.609764099121094,3.903810977935791,13.295695304870605,4.8999999999999915,-0.23189198970794678,2019.5047619047618,0.9965776889629308,0.18195374310016632,-1.1287105083465576,3.715435743331909,14.075517654418945,1,-0.010914032662376052,0.019125470720852415,0.19385303378637347
08031,Anxiety,First Covid Death,2020-03-25,2020-03-22,0.7708497008528141,0.09651586938856527,0.9029163476252537,-0.035550777383874355,-3.94,3,0.1320666467724396,0.16589365919309887,-0.23909722651781048,False,8031,3.0,11.709176063537598,49.97208786010742,5.448921203613281,30.926067352294922,3.1999999999999935,1.1251277923583984,2019.5047619047618,0.9965776889629308,0.18094007670879364,0.0090179443359375,4.528954029083252,18.185049057006836,3,-0.0552037826827949,0.03327139617786521,-0.12170747220488487
08031,Depression,First Covid Death,2020-03-25,2020-03-22,0.31785015115230897,0.3582855414908567,0.6843976143972186,-0.008261921754052937,-1.21,3,0.36654746324490967,0.08674243840260346,-0.09399146064385232,False,8031,3.0,11.709176063537598,49.97208786010742,5.448921203613281,30.926067352294922,3.1999999999999935,1.1251277923583984,2019.5047619047618,0.9965776889629308,0.18094007670879364,0.0090179443359375,4.528954029083252,18.185049057006836,3,-0.0552037826827949,0.03327139617786521,-0.12170747220488487
38017,Anxiety,First Covid Death,2020-03-27,2020-03-22,0.5836509473651192,0.18779152596885795,0.7743763145460066,-0.002933841212029442,-0.38,1,0.1907253671808874,0.0,-inf,True,38017,2.0,4.520903587341309,49.43278884887695,5.326883792877197,2.3205554485321045,2.3000000000000043,1.184934377670288,2019.5047619047618,0.9965776889629308,0.11484387516975403,0.18238565325737,0.7079677581787109,49.52645492553711,3,-0.2418986551303533,-0.04639396477889802,-0.21983548566876424
38017,Depression,First Covid Death,2020-03-27,2020-03-22,0.5767922652462373,0.090556477227835,0.9672927759233605,-0.2999440334492882,-31.01,1,0.3905005106771232,0.0,-inf,True,38017,2.0,4.520903587341309,49.43278884887695,5.326883792877197,2.3205554485321045,2.3000000000000043,1.184934377670288,2019.5047619047618,0.9965776889629308,0.11484387516975403,0.18238565325737,0.7079677581787109,49.52645492553711,3,-0.2418986551303533,-0.04639396477889802,-0.21983548566876424
06111,Anxiety,First Covid Death,2020-03-22,2020-03-15,0.42301294509877707,0.32200654321688904,0.7978377382568811,-0.05281824994121498,-6.62,9,0.374824793158104,0.18270368426957095,-0.4618183303647064,False,6111,38.0,2.978318929672241,50.435543060302734,6.6352434158325195,41.527099609375,3.800000000000007,1.2527496814727783,2019.5047619047618,0.9965776889629308,0.15200142562389374,0.13552126288414001,2.1217293739318848,38.36267852783203,3,0.1127198947105734,0.08889088353829547,0.005697260069705191
06111,Depression,First Covid Death,2020-03-22,2020-03-15,0.1447931358524806,0.4084824469628369,0.586500217792343,-0.033224634977025436,-5.66,9,0.44170708193986236,0.15803768708029772,-0.24597847089366706,False,6111,38.0,2.978318929672241,50.435543060302734,6.6352434158325195,41.527099609375,3.800000000000007,1.2527496814727783,2019.5047619047618,0.9965776889629308,0.15200142562389374,0.13552126288414001,2.1217293739318848,38.36267852783203,3,0.1127198947105734,0.08889088353829547,0.005697260069705191
20091,Anxiety,First Covid Death,2020-03-21,2020-03-15,0.5577593391375554,0.08342615786288621,0.8172089223528514,-0.17602342535240978,-21.54,3,0.25944958321529593,0.09897052481101729,-1.5392384026306665,False,20091,2.0,5.793066501617432,51.082740783691406,6.19542121887207,7.345707893371582,2.8999999999999995,2.3405065536499023,2019.5047619047618,0.9965776889629308,0.08790460973978043,0.1205965131521225,3.2577648162841797,44.82278823852539,3,-0.3154155978179049,-0.2252157117988515,-0.31282712971525534
20091,Depression,First Covid Death,2020-03-21,2020-03-15,0.36849861546434903,0.16487176967560768,0.7147591743226227,-0.181388789182666,-25.38,3,0.3462605588582736,0.10109725945058018,-1.045728572490957,False,20091,2.0,5.793066501617432,51.082740783691406,6.19542121887207,7.345707893371582,2.8999999999999995,2.3405065536499023,2019.5047619047618,0.9965776889629308,0.08790460973978043,0.1205965131521225,3.2577648162841797,44.82278823852539,3,-0.3154155978179049,-0.2252157117988515,-0.31282712971525534
01055,Anxiety,First Covid Death,2020-04-01,2020-03-29,0.7423772370237174,-0.29356287508899215,0.6105458349939127,-0.16173147305918745,-26.49,1,-0.1318314020298047,0.0,-inf,True,1055,6.0,16.16170883178711,51.575462341308594,8.536171913146973,3.56967830657959,4.100000000000007,-0.3369758725166321,2019.5047619047618,0.9965776889629308,1.1594007015228271,0.09865403920412064,1.4246370792388916,74.43848419189453,1,-0.011689280542556107,-0.00868281199197684,0.13423474544903174
01055,Depression,First Covid Death,2020-04-01,2020-03-29,0.5341400328086066,-0.030690430955989445,0.3496393137445384,0.15381028810807873,43.99,1,-0.18450071906406817,0.0,inf,True,1055,6.0,16.16170883178711,51.575462341308594,8.536171913146973,3.56967830657959,4.100000000000007,-0.3369758725166321,2019.5047619047618,0.9965776889629308,1.1594007015228271,0.09865403920412064,1.4246370792388916,74.43848419189453,1,-0.011689280542556107,-0.00868281199197684,0.13423474544903174
26125,Anxiety,First Covid Death,2020-03-20,2020-03-15,0.35086979172765914,0.03048883694702237,0.4979153498826574,-0.11655672120797589,-23.41,3,0.14704555815499826,0.05255985829258546,-5.0001529698941,True,26125,26.0,15.07719612121582,51.3293571472168,7.355675220489502,3.7656359672546387,3.3000000000000065,1.4883536100387573,2019.5047619047618,0.9965776889629308,0.5514793992042542,0.5386936068534851,3.3947718143463135,42.314605712890625,3,-0.17435597643655326,-0.10809536491371026,-0.22150069945270107
26125,Depression,First Covid Death,2020-03-20,2020-03-15,0.2274558059357138,0.10326709760587893,0.4651279659238965,-0.13440506238230376,-28.9,3,0.23767215998818272,0.12860580974107735,-1.361008434576794,False,26125,26.0,15.07719612121582,51.3293571472168,7.355675220489502,3.7656359672546387,3.3000000000000065,1.4883536100387573,2019.5047619047618,0.9965776889629308,0.5514793992042542,0.5386936068534851,3.3947718143463135,42.314605712890625,3,-0.17435597643655326,-0.10809536491371026,-0.22150069945270107
46099,Anxiety,First Covid Death,2020-04-09,2020-04-05,0.6786048740619124,-0.19009921568430443,0.2674291591158585,0.22107649926174944,82.67,2,-0.41117571494605387,0.12445650486977422,1.8778274120172305,False,46099,26.0,5.829329013824463,49.85206985473633,5.8941545486450195,4.540645122528076,2.599999999999998,0.8989270925521851,2019.5047619047618,0.9965776889629308,0.5307646989822388,0.48188716173171997,1.5756759643554688,53.34250259399414,3,-0.33154091515267886,-0.1338823384272733,-0.33336244372517937
46099,Depression,First Covid Death,2020-04-09,2020-04-05,0.5739324617377136,0.028927246667189155,0.31270186229172836,0.2901578461131744,92.79,2,-0.26123059944598526,0.12323846747424944,15.704153227662275,True,46099,26.0,5.829329013824463,49.85206985473633,5.8941545486450195,4.540645122528076,2.599999999999998,0.8989270925521851,2019.5047619047618,0.9965776889629308,0.5307646989822388,0.48188716173171997,1.5756759643554688,53.34250259399414,3,-0.33154091515267886,-0.1338823384272733,-0.33336244372517937
19113,Anxiety,First Covid Death,2020-03-29,2020-03-22,0.6667469590830502,-0.24487113782321002,0.8629101085317796,-0.4410342872719395,-51.11,5,0.19616314944872948,0.15883058448092371,-4.808324985065977,True,19113,51.0,6.133089542388916,50.7171630859375,7.070484161376953,2.9386632442474365,2.8000000000000056,1.1111366748809814,2019.5047619047618,0.9965776889629308,0.04195666313171387,0.055539753288030624,1.8869178295135498,42.166046142578125,3,-0.13666070576180658,0.01616242679856008,-0.12563013559196234
19113,Depression,First Covid Death,2020-03-29,2020-03-22,0.5230239927400435,-0.06941967753943123,0.9342893191965166,-0.4806850039959043,-51.45,5,0.41126532645647307,0.16930534462558805,-3.793868532825071,True,19113,51.0,6.133089542388916,50.7171630859375,7.070484161376953,2.9386632442474365,2.8000000000000056,1.1111366748809814,2019.5047619047618,0.9965776889629308,0.04195666313171387,0.055539753288030624,1.8869178295135498,42.166046142578125,3,-0.13666070576180658,0.01616242679856008,-0.12563013559196234
13245,Anxiety,First Covid Death,2020-04-02,2020-03-29,0.5859935209712626,-0.38181229366468106,0.5366970235760194,-0.33251579626943795,-61.96,4,-0.0492964973952431,0.2190655605469033,-1.7175838088418287,False,13245,9.0,57.35612487792969,51.520816802978516,6.164532661437988,4.527442932128906,5.100000000000009,-0.25235357880592346,2019.5047619047618,0.9965776889629308,1.001573085784912,1.3432697057724,2.6004719734191895,30.777097702026367,1,-0.024494373620975587,-0.08038689906575851,0.19596759124348562
13245,Depression,First Covid Death,2020-04-02,2020-03-29,0.5326101796656113,-0.0936532155975377,0.703183245331633,-0.2642262812635594,-37.58,4,0.17057306566602168,0.2187531795568104,-1.7658273143482757,False,13245,9.0,57.35612487792969,51.520816802978516,6.164532661437988,4.527442932128906,5.100000000000009,-0.25235357880592346,2019.5047619047618,0.9965776889629308,1.001573085784912,1.3432697057724,2.6004719734191895,30.777097702026367,1,-0.024494373620975587,-0.08038689906575851,0.19596759124348562
36067,Anxiety,First Covid Death,2020-04-01,2020-03-29,0.7345931170615052,-0.24122539339687454,0.584363642751675,-0.0909959190870443,-15.57,4,-0.15022947430983025,0.25047866801857194,-0.8126484474067218,False,36067,22.0,13.366971969604492,51.79283142089844,7.580228328704834,4.458551406860352,4.0,0.7835549712181091,2019.5047619047618,0.9965776889629308,0.005048619583249092,0.002134188311174512,2.543403387069702,38.449039459228516,3,-0.03758163570226836,0.013739618698933295,-0.05929757963999042
36067,Depression,First Covid Death,2020-04-01,2020-03-29,0.4495267390553828,0.05427197672929357,0.49807017060806796,0.005728545176608424,1.15,4,0.048543431552685146,0.0983123402822152,0.03468832114930592,False,36067,22.0,13.366971969604492,51.79283142089844,7.580228328704834,4.458551406860352,4.0,0.7835549712181091,2019.5047619047618,0.9965776889629308,0.005048619583249092,0.002134188311174512,2.543403387069702,38.449039459228516,3,-0.03758163570226836,0.013739618698933295,-0.05929757963999042
51059,Anxiety,First Covid Death,2020-03-21,2020-03-15,0.22997273359838594,0.6914767961074149,0.540047870536309,0.38140165916949176,70.62,7,0.3100751369379231,0.14125799542069833,5.212817471215284,True,51059,34.0,10.962445259094238,50.51436996459961,5.685422420501709,15.970293045043945,2.400000000000004,3.188555955886841,2019.5047619047618,0.9965776889629308,0.4382879137992859,0.550018310546875,4.104023456573486,28.008808135986328,3,-0.29922558379669983,-0.2624657729562993,-0.3338219890947498
51059,Depression,First Covid Death,2020-03-21,2020-03-15,0.21914773697034215,0.6755303789540432,0.4787646181430316,0.4159134977813538,86.87,7,0.25961688117268944,0.06724501137887225,3.5316692011226265,True,51059,34.0,10.962445259094238,50.51436996459961,5.685422420501709,15.970293045043945,2.400000000000004,3.188555955886841,2019.5047619047618,0.9965776889629308,0.4382879137992859,0.550018310546875,4.104023456573486,28.008808135986328,3,-0.29922558379669983,-0.2624657729562993,-0.3338219890947498
04013,Anxiety,First Covid Death,2020-03-20,2020-03-15,0.5319155840625133,0.373627804967558,0.8033522972532761,0.1021910917767952,12.72,6,0.27143671319076285,0.12573531239310393,0.7976060334963998,False,4013,17.0,6.871093273162842,50.5389518737793,6.728518962860107,30.26068878173828,4.100000000000007,0.811249852180481,2019.5047619047618,0.9965776889629308,0.2546630799770355,0.28582629561424255,2.268340587615967,48.14292526245117,3,-0.07194607398871865,-0.07685201344568104,-0.1422689857438118
04013,Depression,First Covid Death,2020-03-20,2020-03-15,0.2552146025027529,0.2604593368829226,0.5734562659684872,-0.05778232658281168,-10.08,6,0.3182416634657343,0.14482952062221002,-0.5242168605615809,False,4013,17.0,6.871093273162842,50.5389518737793,6.728518962860107,30.26068878173828,4.100000000000007,0.811249852180481,2019.5047619047618,0.9965776889629308,0.2546630799770355,0.28582629561424255,2.268340587615967,48.14292526245117,3,-0.07194607398871865,-0.07685201344568104,-0.1422689857438118
21111,Anxiety,First Covid Death,2020-03-19,2020-03-15,0.34276638937665904,0.24384454083651574,0.7262417525493787,-0.13963082233620394,-19.23,6,0.3834753631727197,0.10529127518848128,-0.9130985735863532,False,21111,46.0,22.973724365234375,51.69621658325195,7.195041179656982,4.842808246612549,4.100000000000007,0.2184806615114212,2019.5047619047618,0.9965776889629308,0.0821894034743309,0.12226419895887375,3.7313289642333984,39.01106643676758,2,-0.0337460038008257,-0.05524364006345249,-0.035900751418155
21111,Depression,First Covid Death,2020-03-19,2020-03-15,0.1341610589742477,0.2703785293952623,0.5429138063052104,-0.13837421793570037,-25.49,6,0.4087527473309626,0.16823197860377664,-1.1444303766845527,False,21111,46.0,22.973724365234375,51.69621658325195,7.195041179656982,4.842808246612549,4.100000000000007,0.2184806615114212,2019.5047619047618,0.9965776889629308,0.0821894034743309,0.12226419895887375,3.7313289642333984,39.01106643676758,2,-0.0337460038008257,-0.05524364006345249,-0.035900751418155
54039,Anxiety,First Covid Death,2020-04-19,2020-04-12,0.5093425858500678,-0.13638514231530896,0.6641377084175519,-0.29118026488279314,-43.84,1,0.15479512256748418,0.0,-inf,True,54039,38.0,8.863703727722168,51.85551071166992,9.040258407592773,1.0223675966262817,5.199999999999996,-0.058092765510082245,2019.5047619047618,0.9965776889629308,0.9136372804641724,1.0128439664840698,1.5203304290771484,56.41505813598633,1,0.040541849354381806,0.03651153868773863,-0.000597387642898996
54039,Depression,First Covid Death,2020-04-19,2020-04-12,0.3052812294332653,-0.10628489374406516,0.5243237028574206,-0.3253273671682204,-62.05,1,0.21904247342415523,0.0,-inf,True,54039,38.0,8.863703727722168,51.85551071166992,9.040258407592773,1.0223675966262817,5.199999999999996,-0.058092765510082245,2019.5047619047618,0.9965776889629308,0.9136372804641724,1.0128439664840698,1.5203304290771484,56.41505813598633,1,0.040541849354381806,0.03651153868773863,-0.000597387642898996
13031,Anxiety,First Covid Death,2020-04-11,2020-04-05,0.6478052666172645,-0.4139191964567286,0.3873581387773616,-0.15347206861682572,-39.62,3,-0.26044712783990287,0.19195763619447,-0.5751272035883659,False,13031,19.0,29.93752098083496,50.57182312011719,5.041444778442383,3.6622231006622314,4.199999999999992,-0.3007231652736664,2019.5047619047618,0.9965776889629308,0.046273138374090195,0.09036877006292343,0.8457763195037842,61.115543365478516,1,-0.03049147582635106,-0.14568986742746173,0.05253727477531703
13031,Depression,First Covid Death,2020-04-11,2020-04-05,0.6356364038631427,-0.20024020514807206,0.4847378639631803,-0.04934166524810968,-10.18,3,-0.1508985398999624,0.17611823302270863,-0.22173044044688056,False,13031,19.0,29.93752098083496,50.57182312011719,5.041444778442383,3.6622231006622314,4.199999999999992,-0.3007231652736664,2019.5047619047618,0.9965776889629308,0.046273138374090195,0.09036877006292343,0.8457763195037842,61.115543365478516,1,-0.03049147582635106,-0.14568986742746173,0.05253727477531703
06095,Anxiety,First Covid Death,2020-04-02,2020-03-29,0.6940070649515645,-0.1218504459435168,0.6344280848330871,-0.062271465825039396,-9.82,9,-0.05957898011847741,0.22998456277806234,-0.576691182837151,False,6095,24.0,17.71932601928711,50.22542953491211,6.601666450500488,25.18160629272461,3.899999999999994,1.092867136001587,2019.5047619047618,0.9965776889629308,0.5463863611221313,-0.23703400790691376,2.3369951248168945,33.663787841796875,3,-0.00994323835530806,-0.010596698034732115,-0.02389121243974105
06095,Depression,First Covid Death,2020-04-02,2020-03-29,0.4860376299055196,0.1058403317327643,0.6209838058379237,-0.029105844199639797,-4.69,9,0.1349461759324041,0.1786393975300876,-0.22779377434525577,False,6095,24.0,17.71932601928711,50.22542953491211,6.601666450500488,25.18160629272461,3.899999999999994,1.092867136001587,2019.5047619047618,0.9965776889629308,0.5463863611221313,-0.23703400790691376,2.3369951248168945,33.663787841796875,3,-0.00994323835530806,-0.010596698034732115,-0.02389121243974105
48215,Anxiety,First Covid Death,2020-04-07,2020-04-05,0.7605617768438456,-0.4574627658177377,0.5914715656694949,-0.28837255464338696,-48.76,4,-0.16909021117435075,0.17905420226665947,-5.556711772137809,False,48215,2.0,0.9230141639709473,51.22443389892578,5.028203964233398,91.4419174194336,6.600000000000013,-1.154919981956482,2019.5047619047618,0.9965776889629308,9.521492756903172e-05,-0.00041447969852015376,2.431149482727051,40.98395538330078,1,0.45421911222594125,0.19992561256069513,0.153536432950447
48215,Depression,First Covid Death,2020-04-07,2020-04-05,0.6548749156493072,-0.13706256107315506,0.6399933310226845,-0.12218097644653236,-19.09,4,-0.014881584626622674,0.15364365143675748,-1.6829474367622774,False,48215,2.0,0.9230141639709473,51.22443389892578,5.028203964233398,91.4419174194336,6.600000000000013,-1.154919981956482,2019.5047619047618,0.9965776889629308,9.521492756903172e-05,-0.00041447969852015376,2.431149482727051,40.98395538330078,1,0.45421911222594125,0.19992561256069513,0.153536432950447
27053,Anxiety,First Covid Death,2020-03-27,2020-03-22,0.5266913426220055,0.181876845189042,0.7742540787596398,-0.06568589094859234,-8.48,4,0.24756273613763433,0.1492718660381659,-0.5395145015530732,False,27053,44.0,14.501113891601562,50.71805191040039,6.200759410858154,6.824892044067383,2.5,1.4851486682891846,2019.5047619047618,0.9965776889629308,1.0478671789169312,0.48563286662101746,3.772625207901001,27.24622344970703,3,-0.20559246897769515,-0.0698592342835452,-0.2234513782713163
27053,Depression,First Covid Death,2020-03-27,2020-03-22,0.16473337149964487,0.24084101915768588,0.5051263461297536,-0.09955195547242285,-19.71,4,0.34039297463010876,0.17952060769727118,-0.6601532359296667,False,27053,44.0,14.501113891601562,50.71805191040039,6.200759410858154,6.824892044067383,2.5,1.4851486682891846,2019.5047619047618,0.9965776889629308,1.0478671789169312,0.48563286662101746,3.772625207901001,27.24622344970703,3,-0.20559246897769515,-0.0698592342835452,-0.2234513782713163
45083,Anxiety,First Covid Death,2020-04-06,2020-04-05,0.5066595478748752,0.23733147731404802,0.3034460365723591,0.44054498861656416,145.18,2,-0.20321351130251614,0.13994816776534985,1.754636841293561,True,45083,26.0,21.88131332397461,51.52092742919922,7.363846302032471,6.2928361892700195,3.1000000000000014,0.10037843883037567,2019.5047619047618,0.9965776889629308,0.3386181592941284,-1.1974254846572876,2.0647802352905273,62.93767547607422,2,-0.16368658813922332,-0.2245698285998688,-0.004943196271224657
45083,Depression,First Covid Death,2020-04-06,2020-04-05,0.6490067628552508,-0.04368578228388087,0.6196594043788055,-0.014338423807435552,-2.31,2,-0.02934735847644531,0.05212602043784164,-0.04462606895058046,False,45083,26.0,21.88131332397461,51.52092742919922,7.363846302032471,6.2928361892700195,3.1000000000000014,0.10037843883037567,2019.5047619047618,0.9965776889629308,0.3386181592941284,-1.1974254846572876,2.0647802352905273,62.93767547607422,2,-0.16368658813922332,-0.2245698285998688,-0.004943196271224657
39017,Anxiety,First Covid Death,2020-04-03,2020-03-29,0.6913621817855229,-0.2596017558159793,0.39323396535580335,0.038526460613740265,9.8,1,-0.29812821642971954,0.0,inf,True,39017,10.0,9.362077713012695,51.01367950439453,6.4386091232299805,4.336684703826904,4.100000000000007,0.33839499950408936,2019.5047619047618,0.9965776889629308,0.058086249977350235,0.006876074708998203,2.8608031272888184,61.25834655761719,2,-0.1479810954681376,-0.09835168003947252,-0.1772542325386201
39017,Depression,First Covid Death,2020-04-03,2020-03-29,0.5319851549654395,0.07787550171878865,0.3726074605664224,0.23725319611780576,63.67,1,-0.1593776943990171,0.0,inf,True,39017,10.0,9.362077713012695,51.01367950439453,6.4386091232299805,4.336684703826904,4.100000000000007,0.33839499950408936,2019.5047619047618,0.9965776889629308,0.058086249977350235,0.006876074708998203,2.8608031272888184,61.25834655761719,2,-0.1479810954681376,-0.09835168003947252,-0.1772542325386201
06055,Anxiety,First Covid Death,2020-03-31,2020-03-29,0.7177915219651736,-0.21981208459594237,0.6669620195885435,-0.16898258221931228,-25.34,9,-0.050829502376630094,0.19001059937382808,-1.083138749120568,False,6055,29.0,2.9965288639068604,50.12953186035156,8.335329055786133,33.18758010864258,2.8999999999999995,1.3267853260040283,2019.5047619047618,0.9965776889629308,0.12203194200992584,0.196588933467865,1.355326533317566,28.656965255737305,3,0.06661561676079318,0.022377749368371,-0.0750498722174338
06055,Depression,First Covid Death,2020-03-31,2020-03-29,0.6360749394022893,-0.08243115027060388,0.7119248664986446,-0.15828107736695918,-22.23,9,0.07584992709635532,0.1445013275226028,-2.365752620243911,False,6055,29.0,2.9965288639068604,50.12953186035156,8.335329055786133,33.18758010864258,2.8999999999999995,1.3267853260040283,2019.5047619047618,0.9965776889629308,0.12203194200992584,0.196588933467865,1.355326533317566,28.656965255737305,3,0.06661561676079318,0.022377749368371,-0.0750498722174338
47165,Anxiety,First Covid Death,2020-04-01,2020-03-29,0.7357342473886561,-0.656412080303155,0.9697490149180452,-0.8904268478325441,-91.82,1,0.23401476752938916,0.0,-inf,True,47165,11.0,7.784537315368652,51.145233154296875,7.054214000701904,4.333588123321533,2.8000000000000056,0.4759795069694519,2019.5047619047618,0.9965776889629308,0.12318041175603867,0.08816561847925186,1.9337085485458374,68.50264739990234,2,-0.29786578032986394,-0.1945666689248312,-0.10289963470505817
47165,Depression,First Covid Death,2020-04-01,2020-03-29,0.4724259540458932,-0.2775916528006781,0.734661286825355,-0.5398269855801399,-73.48,1,0.26223533277946176,0.0,-inf,True,47165,11.0,7.784537315368652,51.145233154296875,7.054214000701904,4.333588123321533,2.8000000000000056,0.4759795069694519,2019.5047619047618,0.9965776889629308,0.12318041175603867,0.08816561847925186,1.9337085485458374,68.50264739990234,2,-0.29786578032986394,-0.1945666689248312,-0.10289963470505817
01081,Anxiety,First Covid Death,2020-03-30,2020-03-29,0.8855379730164654,-0.5908291846185426,0.8437942258850621,-0.5490854374871393,-65.07,1,-0.041743747131403275,0.0,-inf,True,1081,43.0,23.89215660095215,50.653778076171875,5.100407600402832,3.5541720390319824,3.6000000000000045,0.42163076996803284,2019.5047619047618,0.9965776889629308,0.007774065714329481,-0.3198581039905548,1.6865078210830688,59.092498779296875,2,-0.20646515654765868,-0.2267345778777131,-0.14693055003881456
01081,Depression,First Covid Death,2020-03-30,2020-03-29,0.5819723238910071,-0.21111676325700168,0.5411470664978112,-0.17029150586380581,-31.47,1,-0.04082525739319587,0.0,-inf,True,1081,43.0,23.89215660095215,50.653778076171875,5.100407600402832,3.5541720390319824,3.6000000000000045,0.42163076996803284,2019.5047619047618,0.9965776889629308,0.007774065714329481,-0.3198581039905548,1.6865078210830688,59.092498779296875,2,-0.20646515654765868,-0.2267345778777131,-0.14693055003881456
12097,Anxiety,First Covid Death,2020-03-30,2020-03-29,0.7349571155443433,-0.3799192461977756,0.6457813243519765,-0.2907434550054089,-45.02,10,-0.08917579119236675,0.20555555087491145,-2.560691920036539,False,12097,19.0,14.88072681427002,50.84326171875,6.05131196975708,49.94856262207031,3.6000000000000045,0.06043875217437744,2019.5047619047618,0.9965776889629308,0.056969430297613144,-0.06476808339357376,1.4974325895309448,42.612911224365234,2,0.07750129028267803,0.0891146354441021,0.008282755563656489
